bench,model,seed,metric,value
rho0.25_drift0.0,gbdte_wrong,8,rmse,0.5021537180627389
rho0.25_drift0.0,gbdte_const,8,rmse,0.18834535132484398
rho0.25_drift0.0,gbdte,9,rmse,0.7924850629621256
rho0.25_drift0.0,gbdte_auto,9,rmse,0.24310478208744313
rho0.25_drift0.0,gbdte_wrong,9,rmse,0.48115373871368805
rho0.25_drift0.0,gbdte_const,9,rmse,0.15898321460924975
rho0.25_drift0.5,gbdte,0,rmse,0.8127952542799332
rho0.25_drift0.5,gbdte_auto,0,rmse,0.930801803786818
rho0.25_drift0.5,gbdte_wrong,0,rmse,0.7563568538239558
rho0.25_drift0.5,gbdte_const,0,rmse,0.43315254067991776
rho0.25_drift0.5,gbdte,1,rmse,0.8726094748974629
rho0.25_drift0.5,gbdte_auto,1,rmse,0.9338403872486192
rho0.25_drift0.5,gbdte_wrong,1,rmse,0.9053362197198491
rho0.25_drift0.5,gbdte_const,1,rmse,0.4078170482222649
rho0.25_drift0.5,gbdte,2,rmse,0.7857692538151897
rho0.25_drift0.5,gbdte_auto,2,rmse,0.9235821136385011
rho0.25_drift0.5,gbdte_wrong,2,rmse,0.5265893668780326
rho0.25_drift0.5,gbdte_const,2,rmse,0.40591419432560666
rho0.25_drift0.5,gbdte,3,rmse,0.718679106832231
rho0.25_drift0.5,gbdte_auto,3,rmse,0.9247638814696659
rho0.25_drift0.5,gbdte_wrong,3,rmse,0.5515471878124675
rho0.25_drift0.5,gbdte_const,3,rmse,0.40316093235602973
rho0.25_drift0.5,gbdte,4,rmse,1.2539401892966409
rho0.25_drift0.5,gbdte_auto,4,rmse,0.9675809875113948
rho0.25_drift0.5,gbdte_wrong,4,rmse,0.630136240850326
rho0.25_drift0.5,gbdte_const,4,rmse,0.449790974399345
rho0.25_drift0.5,gbdte,5,rmse,0.939666835988695
rho0.25_drift0.5,gbdte_auto,5,rmse,0.961098729113177
rho0.25_drift0.5,gbdte_wrong,5,rmse,0.5628990035267759
rho0.25_drift0.5,gbdte_const,5,rmse,0.42213156515333666
rho0.25_drift0.5,gbdte,6,rmse,0.6663847858950112
rho0.25_drift0.5,gbdte_auto,6,rmse,0.9751342030084797
rho0.25_drift0.5,gbdte_wrong,6,rmse,0.6132217680071032
rho0.25_drift0.5,gbdte_const,6,rmse,0.43365638060135714
rho0.25_drift0.5,gbdte,7,rmse,0.8868069529712675
rho0.25_drift0.5,gbdte_auto,7,rmse,0.9568037726024092
rho0.25_drift0.5,gbdte_wrong,7,rmse,0.7049108428116101
rho0.25_drift0.5,gbdte_const,7,rmse,0.44138842707048825
rho0.25_drift0.5,gbdte,8,rmse,0.8453463117560771
rho0.25_drift0.5,gbdte_auto,8,rmse,0.9040050959037332
rho0.25_drift0.5,gbdte_wrong,8,rmse,1.6927541967816262
rho0.25_drift0.5,gbdte_const,8,rmse,0.4285163775472932
rho0.25_drift0.5,gbdte,9,rmse,0.7347164574700754
rho0.25_drift0.5,gbdte_auto,9,rmse,0.944543862809136
rho0.25_drift0.5,gbdte_wrong,9,rmse,0.5658024786829602
rho0.25_drift0.5,gbdte_const,9,rmse,0.4329501707187498
rho0.25_drift1.0,gbdte,0,rmse,1.0968617033781554
rho0.25_drift1.0,gbdte_auto,0,rmse,1.8391301834070806
rho0.25_drift1.0,gbdte_wrong,0,rmse,1.2674511607503032
rho0.25_drift1.0,gbdte_const,0,rmse,0.8157488216519615
rho0.25_drift1.0,gbdte,1,rmse,1.015617975996003
rho0.25_drift1.0,gbdte_auto,1,rmse,1.8641867499279976
rho0.25_drift1.0,gbdte_wrong,1,rmse,1.01272021758219
rho0.25_drift1.0,gbdte_const,1,rmse,0.7826410851942005
rho0.25_drift1.0,gbdte,2,rmse,1.0465015604733172
rho0.25_drift1.0,gbdte_auto,2,rmse,1.8249762928883464
rho0.25_drift1.0,gbdte_wrong,2,rmse,1.0045561335635882
rho0.25_drift1.0,gbdte_const,2,rmse,0.7806277785208964
rho0.25_drift1.0,gbdte,3,rmse,0.9992668959407021
rho0.25_drift1.0,gbdte_auto,3,rmse,1.8363308615545437
rho0.25_drift1.0,gbdte_wrong,3,rmse,0.8694179527752653
rho0.25_drift1.0,gbdte_const,3,rmse,0.7682509250399331
rho0.25_drift1.0,gbdte,4,rmse,1.4534424429087929
rho0.25_drift1.0,gbdte_auto,4,rmse,1.850896501097604
rho0.25_drift1.0,gbdte_wrong,4,rmse,1.0576911344747453
rho0.25_drift1.0,gbdte_const,4,rmse,0.8096320460424928
rho0.25_drift1.0,gbdte,5,rmse,1.0230393873521342
rho0.25_drift1.0,gbdte_auto,5,rmse,1.890395512933591
rho0.25_drift1.0,gbdte_wrong,5,rmse,0.8314183611438787
rho0.25_drift1.0,gbdte_const,5,rmse,0.7914276443548244
rho0.25_drift1.0,gbdte,6,rmse,1.034265202051617
rho0.25_drift1.0,gbdte_auto,6,rmse,1.8818853939586146
rho0.25_drift1.0,gbdte_wrong,6,rmse,0.9711123066335624
rho0.25_drift1.0,gbdte_const,6,rmse,0.8196663055972173
rho0.25_drift1.0,gbdte,7,rmse,1.0768577902059888
rho0.25_drift1.0,gbdte_auto,7,rmse,1.8859026144010111
rho0.25_drift1.0,gbdte_wrong,7,rmse,1.4149697386710876
rho0.25_drift1.0,gbdte_const,7,rmse,0.8260911480337324
rho0.25_drift1.0,gbdte,8,rmse,1.0284633084968562
rho0.25_drift1.0,gbdte_auto,8,rmse,1.7926267076447813
rho0.25_drift1.0,gbdte_wrong,8,rmse,1.1815536197091492
rho0.25_drift1.0,gbdte_const,8,rmse,0.7983189217578505
rho0.25_drift1.0,gbdte,9,rmse,1.0101005774060732
rho0.25_drift1.0,gbdte_auto,9,rmse,1.8546905824916806
rho0.25_drift1.0,gbdte_wrong,9,rmse,0.8348079363231579
rho0.25_drift1.0,gbdte_const,9,rmse,0.8139718638986781
rho0.25_drift2.0,gbdte,0,rmse,1.7079627759351246
rho0.25_drift2.0,gbdte_auto,0,rmse,3.6781064100327363
rho0.25_drift2.0,gbdte_wrong,0,rmse,1.9894220872372597
rho0.25_drift2.0,gbdte_const,0,rmse,1.6085445986030753
rho0.25_drift2.0,gbdte,1,rmse,1.4916755137871245
rho0.25_drift2.0,gbdte_auto,1,rmse,3.759051284656581
rho0.25_drift2.0,gbdte_wrong,1,rmse,1.8143070749419308
rho0.25_drift2.0,gbdte_const,1,rmse,1.5369475591630466
rho0.25_drift2.0,gbdte,2,rmse,1.7176495558371598
rho0.25_drift2.0,gbdte_auto,2,rmse,3.702298199783681
rho0.25_drift2.0,gbdte_wrong,2,rmse,1.6459516291552296
rho0.25_drift2.0,gbdte_const,2,rmse,1.5443857049718266
rho0.25_drift2.0,gbdte,3,rmse,1.5697708183513757
rho0.25_drift2.0,gbdte_auto,3,rmse,3.6205354156782397
rho0.25_drift2.0,gbdte_wrong,3,rmse,1.5298365034899828
rho0.25_drift2.0,gbdte_const,3,rmse,1.5121851736524508
rho0.25_drift2.0,gbdte,4,rmse,1.8591049167486713
rho0.25_drift2.0,gbdte_auto,4,rmse,3.656523153027496
rho0.25_drift2.0,gbdte_wrong,4,rmse,1.7417141462413515
rho0.25_drift2.0,gbdte_const,4,rmse,1.5755915519586123
rho0.25_drift2.0,gbdte,5,rmse,1.7558484348300238
rho0.25_drift2.0,gbdte_auto,5,rmse,3.7831719756160007
rho0.25_drift2.0,gbdte_wrong,5,rmse,1.5806360312922583
rho0.25_drift2.0,gbdte_const,5,rmse,1.557033472572077
rho0.25_drift2.0,gbdte,6,rmse,1.5326653842411824
rho0.25_drift2.0,gbdte_auto,6,rmse,3.795790575576317
rho0.25_drift2.0,gbdte_wrong,6,rmse,1.9452457410962698
rho0.25_drift2.0,gbdte_const,6,rmse,1.6135744637454228
rho0.25_drift2.0,gbdte,7,rmse,1.8747356279085365
rho0.25_drift2.0,gbdte_auto,7,rmse,3.7638869415056115
rho0.25_drift2.0,gbdte_wrong,7,rmse,1.8555410618848878
rho0.25_drift2.0,gbdte_const,7,rmse,1.6179457688307464
rho0.25_drift2.0,gbdte,8,rmse,1.572452333480898
rho0.25_drift2.0,gbdte_auto,8,rmse,3.58959152856674
rho0.25_drift2.0,gbdte_wrong,8,rmse,2.2545790781366173
rho0.25_drift2.0,gbdte_const,8,rmse,1.5664727563703296
rho0.25_drift2.0,gbdte,9,rmse,1.6846422239773335
rho0.25_drift2.0,gbdte_auto,9,rmse,3.678879171275765
rho0.25_drift2.0,gbdte_wrong,9,rmse,1.6546636547356948
rho0.25_drift2.0,gbdte_const,9,rmse,1.6038160325610535
rho0.5_drift0.0,gbdte,0,rmse,1.3479327907161576
rho0.5_drift0.0,gbdte_auto,0,rmse,0.34408839260773183
rho0.5_drift0.0,gbdte_wrong,0,rmse,0.6927701734977594
rho0.5_drift0.0,gbdte_const,0,rmse,0.21799707889006678
rho0.5_drift0.0,gbdte,1,rmse,1.0634054237032502
rho0.5_drift0.0,gbdte_auto,1,rmse,0.24923001761803326
rho0.5_drift0.0,gbdte_wrong,1,rmse,0.5420122445663031
rho0.5_drift0.0,gbdte_const,1,rmse,0.21357266300669536
rho0.5_drift0.0,gbdte,2,rmse,1.0480896992063995
rho0.5_drift0.0,gbdte_auto,2,rmse,0.32417041599273366
rho0.5_drift0.0,gbdte_wrong,2,rmse,0.49373536839755716
rho0.5_drift0.0,gbdte_const,2,rmse,0.18195456218591632
rho0.5_drift0.0,gbdte,3,rmse,1.0999674409270155
rho0.5_drift0.0,gbdte_auto,3,rmse,0.30705464224119033
rho0.5_drift0.0,gbdte_wrong,3,rmse,0.5652900407398562
rho0.5_drift0.0,gbdte_const,3,rmse,0.20784352854774613
rho0.5_drift0.0,gbdte,4,rmse,1.9380972773651077
rho0.5_drift0.0,gbdte_auto,4,rmse,0.485589510719614
rho0.5_drift0.0,gbdte_wrong,4,rmse,0.6833199012017731
rho0.5_drift0.0,gbdte_const,4,rmse,0.303840415956234
rho0.5_drift0.0,gbdte,5,rmse,1.2315949638775037
rho0.5_drift0.0,gbdte_auto,5,rmse,0.4323220597540731
rho0.5_drift0.0,gbdte_wrong,5,rmse,0.5371609163322525
rho0.5_drift0.0,gbdte_const,5,rmse,0.30760416164649784
rho0.5_drift0.0,gbdte,6,rmse,0.8470658268911677
rho0.5_drift0.0,gbdte_auto,6,rmse,0.2296982071466189
rho0.5_drift0.0,gbdte_wrong,6,rmse,0.5149802264053854
rho0.5_drift0.0,gbdte_const,6,rmse,0.14904025144247676
rho0.5_drift0.0,gbdte,7,rmse,1.1896530060165054
rho0.5_drift0.0,gbdte_auto,7,rmse,0.3560374156198634
rho0.5_drift0.0,gbdte_wrong,7,rmse,0.5851184793787845
rho0.5_drift0.0,gbdte_const,7,rmse,0.2759333134611935
rho0.5_drift0.0,gbdte,8,rmse,1.3980461928455505
rho0.5_drift0.0,gbdte_auto,8,rmse,0.3818784729412247
rho0.5_drift0.0,gbdte_wrong,8,rmse,0.6809096357240575
rho0.5_drift0.0,gbdte_const,8,rmse,0.2755079382239287
rho0.5_drift0.0,gbdte,9,rmse,1.0905029358541425
rho0.5_drift0.0,gbdte_auto,9,rmse,0.30243954395237327
rho0.5_drift0.0,gbdte_wrong,9,rmse,0.5752157404114053
rho0.5_drift0.0,gbdte_const,9,rmse,0.1908901382755382
rho0.5_drift0.5,gbdte,0,rmse,1.2702437954660495
rho0.5_drift0.5,gbdte_auto,0,rmse,0.9178609078607234
rho0.5_drift0.5,gbdte_wrong,0,rmse,0.8528206181721931
rho0.5_drift0.5,gbdte_const,0,rmse,0.48724639825872373
rho0.5_drift0.5,gbdte,1,rmse,1.469394070063578
rho0.5_drift0.5,gbdte_auto,1,rmse,0.9360338922361642
rho0.5_drift0.5,gbdte_wrong,1,rmse,0.782610137518539
rho0.5_drift0.5,gbdte_const,1,rmse,0.46457034286359
rho0.5_drift0.5,gbdte,2,rmse,1.2539537807572643
rho0.5_drift0.5,gbdte_auto,2,rmse,0.8743360115773969
rho0.5_drift0.5,gbdte_wrong,2,rmse,0.6603967225827517
rho0.5_drift0.5,gbdte_const,2,rmse,0.4241582839480898
rho0.5_drift0.5,gbdte,3,rmse,1.151490724126243
rho0.5_drift0.5,gbdte_auto,3,rmse,0.8309153225169817
rho0.5_drift0.5,gbdte_wrong,3,rmse,0.6948659365256963
rho0.5_drift0.5,gbdte_const,3,rmse,0.4357739768714357
