bench,model,seed,metric,value
poisson_k8,gbdte_pois,6,poisson_dev,0.9333957252685657
poisson_k8,gbdte_pois,6,rate_rmse,19.007984603553954
poisson_k8,gbdte_pois_wrong,6,poisson_dev,1.1889717292472193
poisson_k8,gbdte_pois_wrong,6,rate_rmse,22.614515431059658
poisson_k8,gbdte_pois_const,6,poisson_dev,0.8762202867517139
poisson_k8,gbdte_pois_const,6,rate_rmse,17.692625683350727
poisson_k8,lgbm_pois,6,poisson_dev,0.7814966736953355
poisson_k8,lgbm_pois,6,rate_rmse,13.235532584308638
poisson_k8,xgb_pois,6,poisson_dev,0.8674759310184192
poisson_k8,xgb_pois,6,rate_rmse,16.83095553835488
poisson_k8,catboost_pois,6,poisson_dev,0.8206922101901917
poisson_k8,catboost_pois,6,rate_rmse,14.78577865472242
poisson_k8,oracle_pois,6,poisson_dev,0.6773053560506402
poisson_k8,oracle_pois,6,rate_rmse,3.2836185607589668e-15
poisson_k8,gbdte_pois,7,poisson_dev,0.6943495163325467
poisson_k8,gbdte_pois,7,rate_rmse,14.251551219079712
poisson_k8,gbdte_pois_wrong,7,poisson_dev,0.8163378755367032
poisson_k8,gbdte_pois_wrong,7,rate_rmse,17.889454840067003
poisson_k8,gbdte_pois_const,7,poisson_dev,0.702033629636993
poisson_k8,gbdte_pois_const,7,rate_rmse,16.0052120908333
poisson_k8,lgbm_pois,7,poisson_dev,0.5818409098697808
poisson_k8,lgbm_pois,7,rate_rmse,9.307717639595
poisson_k8,xgb_pois,7,poisson_dev,0.6008574134660719
poisson_k8,xgb_pois,7,rate_rmse,10.539394516380328
poisson_k8,catboost_pois,7,poisson_dev,0.5929884886164163
poisson_k8,catboost_pois,7,rate_rmse,9.875159417547003
poisson_k8,oracle_pois,7,poisson_dev,0.6240244868651372
poisson_k8,oracle_pois,7,rate_rmse,1.904102077199584e-15
poisson_k8,gbdte_pois,8,poisson_dev,0.9697311745431573
poisson_k8,gbdte_pois,8,rate_rmse,11.47104945160531
poisson_k8,gbdte_pois_wrong,8,poisson_dev,1.3097205909849001
poisson_k8,gbdte_pois_wrong,8,rate_rmse,25.357251986790214
poisson_k8,gbdte_pois_const,8,poisson_dev,1.024017058165676
poisson_k8,gbdte_pois_const,8,rate_rmse,14.465156540359997
poisson_k8,lgbm_pois,8,poisson_dev,0.9987963472598008
poisson_k8,lgbm_pois,8,rate_rmse,12.711741906847802
poisson_k8,xgb_pois,8,poisson_dev,0.9991019824514326
poisson_k8,xgb_pois,8,rate_rmse,13.105396646072236
poisson_k8,catboost_pois,8,poisson_dev,0.9855616718768033
poisson_k8,catboost_pois,8,rate_rmse,12.148771115488525
poisson_k8,oracle_pois,8,poisson_dev,0.9036290194982921
poisson_k8,oracle_pois,8,rate_rmse,4.8507878824921154e-15
poisson_k8,gbdte_pois,9,poisson_dev,1.3743004678789394
poisson_k8,gbdte_pois,9,rate_rmse,29.039845088247024
poisson_k8,gbdte_pois_wrong,9,poisson_dev,1.8387275584187788
poisson_k8,gbdte_pois_wrong,9,rate_rmse,30.824837701985427
poisson_k8,gbdte_pois_const,9,poisson_dev,1.3881044560208644
poisson_k8,gbdte_pois_const,9,rate_rmse,29.080559000081404
